ORIG,DEST,ROUTE,DIST,TIME,FREQ,COUNT
MDW,HVN,MDW_HVN,1341.4160333333332,1.5666666666666667,0.0001446340757882557,2
MDW,IAD,MDW_IAD,1170.1714333333332,1.3666666666666667,0.0001446340757882557,3
MDW,ICT,MDW_ICT,1284.3345,1.5,0.0001446340757882557,2
MDW,ISM,MDW_ISM,1755.2571499999997,2.05,0.0001446340757882557,1
MDW,JXN,MDW_JXN,485.1930333333333,0.5666666666666667,0.0001446340757882557,1
MDW,KOA,MDW_KOA,7206.543583333332,8.416666666666666,0.0001446340757882557,1
MDW,LAL,MDW_LAL,1798.0683,2.1,0.0001446340757882557,1
MDW,LBC,MDW_LBC,6421.6725,7.5,0.0001446340757882557,1
MDW,LIR,MDW_LIR,3667.4885166666663,4.283333333333333,0.0001446340757882557,2
MDW,LZU,MDW_LZU,970.3860666666666,1.1333333333333333,0.0001446340757882557,1
MDW,MBJ,MDW_MBJ,2825.5359,3.3,0.0001446340757882557,1
MDW,MIA,MDW_MIA,2069.205583333333,2.4166666666666665,0.0001446340757882557,1
MDW,MKC,MDW_MKC,870.4933833333332,1.0166666666666666,0.0001446340757882557,1
MDW,MRY,MDW_MRY,3539.055066666667,4.133333333333334,0.0001446340757882557,1
MDW,MYR,MDW_MYR,1312.8752666666664,1.5333333333333332,0.0001446340757882557,1
MDW,NAS,MDW_NAS,2197.639033333333,2.5666666666666664,0.0001446340757882557,1
MDW,NCE,MDW_NCE,6721.350549999999,7.85,0.0001446340757882557,2
MDW,OKC,MDW_OKC,1312.8752666666664,1.5333333333333332,0.0001446340757882557,2
MDW,ORD,MDW_ORD,242.59651666666664,0.2833333333333333,0.0001446340757882557,1
MDW,OSU,MDW_OSU,613.6264833333333,0.7166666666666667,0.0001446340757882557,1
MDW,PBI,MDW_PBI,1983.583283333333,2.3166666666666664,0.0001446340757882557,1
MDW,PDK,MDW_PDK,1098.8195166666665,1.2833333333333332,0.0001446340757882557,1
MDW,PSM,MDW_PSM,1484.1198666666667,1.7333333333333334,0.0001446340757882557,2
MDW,PVD,MDW_PVD,1498.39025,1.75,0.0001446340757882557,1
MDW,PVR,MDW_PVR,3553.3254500000003,4.15,0.0001446340757882557,1
MDW,PWK,MDW_PWK,313.9484333333333,0.36666666666666664,0.0001446340757882557,1
MDW,QRO,MDW_QRO,2996.7805,3.5,0.0001446340757882557,1
MDW,RDU,MDW_RDU,1227.2529666666667,1.4333333333333333,0.0001446340757882557,1
MDW,RIL,MDW_RIL,2069.205583333333,2.4166666666666665,0.0001446340757882557,1
MDW,ROC,MDW_ROC,1070.27875,1.25,0.0001446340757882557,1
MDW,SBA,MDW_SBA,3267.917783333333,3.8166666666666664,0.0001446340757882557,1
MDW,SCF,MDW_SCF,2754.1839833333333,3.216666666666667,0.0001446340757882557,1
MDW,SEF,MDW_SEF,1755.2571499999997,2.05,0.0001446340757882557,1
MDW,SJC,MDW_SJC,3667.4885166666663,4.283333333333333,0.0001446340757882557,1
MDW,SLN,MDW_SLN,1041.7379833333334,1.2166666666666668,0.0001446340757882557,1
MDW,SMF,MDW_SMF,3196.5658666666664,3.7333333333333334,0.0001446340757882557,1
MDW,STP,MDW_STP,713.5191666666667,0.8333333333333334,0.0001446340757882557,1
MDW,TEB,MDW_TEB,1270.0641166666667,1.4833333333333334,0.0001446340757882557,6
MDW,TRM,MDW_TRM,3182.2954833333333,3.716666666666667,0.0001446340757882557,1
MDW,TTN,MDW_TTN,1198.7122,1.4,0.0001446340757882557,1
MDW,VNY,MDW_VNY,3039.59165,3.55,0.0001446340757882557,1
MEM,AUS,MEM_AUS,1341.4160333333332,1.5666666666666667,0.0001446340757882557,2
MEM,IAH,MEM_IAH,1098.8195166666665,1.2833333333333332,0.0001446340757882557,1
MEM,LNK,MEM_LNK,1056.0083666666667,1.2333333333333334,0.0001446340757882557,1
MEM,ORD,MEM_ORD,1327.14565,1.55,0.0001446340757882557,1
MEV,LAX,MEV_LAX,884.7637666666667,1.0333333333333334,0.0001446340757882557,1
MEV,SJC,MEV_SJC,742.0599333333333,0.8666666666666667,0.0001446340757882557,1
MEV,VNY,MEV_VNY,827.6822333333333,0.9666666666666667,0.0001446340757882557,1
MFD,DAY,MFD_DAY,342.4892,0.4,0.0001446340757882557,1
MFD,LEX,MFD_LEX,770.6007,0.9,0.0001446340757882557,1
MHH,ACY,MHH_ACY,1683.9052333333334,1.9666666666666668,0.0001446340757882557,1
MHH,ANU,MHH_ANU,1855.1498333333332,2.1666666666666665,0.0001446340757882557,2
MHH,BGI,MHH_BGI,2283.261333333333,2.6666666666666665,0.0001446340757882557,1
MHH,DAL,MHH_DAL,2597.2097666666664,3.033333333333333,0.0001446340757882557,1
MHH,EWR,MHH_EWR,2140.5575,2.5,0.0001446340757882557,4
MHH,FLL,MHH_FLL,656.4376333333333,0.7666666666666667,0.0001446340757882557,2
MHH,GHB,MHH_GHB,313.9484333333333,0.36666666666666664,0.0001446340757882557,1
MHH,HPN,MHH_HPN,2026.3944333333332,2.3666666666666667,0.0001446340757882557,1
MHH,ILM,MHH_ILM,1041.7379833333334,1.2166666666666668,0.0001446340757882557,1
MHH,MIA,MHH_MIA,670.7080166666666,0.7833333333333333,0.0001446340757882557,1
MHH,PBI,MHH_PBI,1355.6864166666667,1.5833333333333335,0.0001446340757882557,6
MHH,PLS,MHH_PLS,1013.1972166666666,1.1833333333333333,0.0001446340757882557,1
MHH,SJO,MHH_SJO,2326.0724833333334,2.716666666666667,0.0001446340757882557,1
MHH,STL,MHH_STL,2326.0724833333334,2.716666666666667,0.0001446340757882557,1
MHH,TEB,MHH_TEB,2069.205583333333,2.4166666666666665,0.0001446340757882557,2
MHR,AUS,MHR_AUS,2425.965166666667,2.8333333333333335,0.0001446340757882557,1
MHR,KOA,MHR_KOA,4309.655766666667,5.033333333333333,0.0001446340757882557,1
MHR,SJC,MHR_SJC,328.21881666666667,0.38333333333333336,0.0001446340757882557,1
MHR,SLC,MHR_SLC,998.9268333333333,1.1666666666666667,0.0001446340757882557,1
MHR,TEB,MHR_TEB,3667.4885166666663,4.283333333333333,0.0001446340757882557,1
MHT,IAD,MHT_IAD,1170.1714333333332,1.3666666666666667,0.0001446340757882557,1
MHT,MDW,MHT_MDW,1698.1756166666667,1.9833333333333334,0.0001446340757882557,1
MHV,HPN,MHV_HPN,3967.166566666666,4.633333333333333,0.0001446340757882557,1
MIA,APF,MIA_APF,499.46341666666666,0.5833333333333334,0.0001446340757882557,2
MIA,AUS,MIA_AUS,2311.8021,2.7,0.0001446340757882557,1
MIA,BCN,MIA_BCN,6992.487833333333,8.166666666666666,0.0001446340757882557,1
MIA,BCT,MIA_BCT,299.67805,0.35,0.0001446340757882557,2
MIA,BED,MIA_BED,2368.8836333333334,2.7666666666666666,0.0001446340757882557,1
MIA,BFI,MIA_BFI,5265.77145,6.15,0.0001446340757882557,4
MIA,BGI,MIA_BGI,2611.48015,3.05,0.0001446340757882557,1
MIA,BOS,MIA_BOS,2340.3428666666664,2.7333333333333334,0.0001446340757882557,1
MIA,BQN,MIA_BQN,1641.0940833333332,1.9166666666666665,0.0001446340757882557,1
MIA,BWI,MIA_BWI,1641.0940833333332,1.9166666666666665,0.0001446340757882557,1
MIA,CAT,MIA_CAT,6036.372149999999,7.05,0.0001446340757882557,2
MIA,CHS,MIA_CHS,1270.0641166666667,1.4833333333333334,0.0001446340757882557,3
MIA,CIW,MIA_CIW,2440.23555,2.85,0.0001446340757882557,1
MIA,CLD,MIA_CLD,4081.3296333333333,4.766666666666667,0.0001446340757882557,1
MIA,CUZ,MIA_CUZ,4552.252283333333,5.316666666666666,0.0001446340757882557,1
MIA,DAL,MIA_DAL,2725.6432166666664,3.183333333333333,0.0001446340757882557,4
MIA,DWH,MIA_DWH,1897.9609833333334,2.216666666666667,0.0001446340757882557,1
MIA,EGE,MIA_EGE,4352.466916666666,5.083333333333333,0.0001446340757882557,1
MIA,EYW,MIA_EYW,428.1115,0.5,0.0001446340757882557,1
MIA,EZE,MIA_EZE,7334.977033333333,8.566666666666666,0.0001446340757882557,2
MIA,FOR,MIA_FOR,5793.775633333333,6.766666666666667,0.0001446340757882557,1
MIA,FRG,MIA_FRG,2112.0167333333334,2.466666666666667,0.0001446340757882557,2
MIA,GRU,MIA_GRU,6906.865533333333,8.066666666666666,0.0001446340757882557,1
MIA,HPN,MIA_HPN,2183.36865,2.55,0.0001446340757882557,3
MIA,IAD,MIA_IAD,1769.5275333333334,2.066666666666667,0.0001446340757882557,2
MIA,ICT,MIA_ICT,2340.3428666666664,2.7333333333333334,0.0001446340757882557,1
MIA,ISM,MIA_ISM,613.6264833333333,0.7166666666666667,0.0001446340757882557,4
MIA,LAL,MIA_LAL,556.54495,0.65,0.0001446340757882557,2
MIA,LAS,MIA_LAS,4009.9777166666668,4.683333333333334,0.0001446340757882557,1
MIA,LAX,MIA_LAX,4309.655766666667,5.033333333333333,0.0001446340757882557,1
MIA,LIM,MIA_LIM,4323.926149999999,5.05,0.0001446340757882557,1
MIA,MAD,MIA_MAD,7078.110133333334,8.266666666666667,0.0001446340757882557,1
MIA,MCO,MIA_MCO,499.46341666666666,0.5833333333333334,0.0001446340757882557,1
MIA,MHH,MIA_MHH,499.46341666666666,0.5833333333333334,0.0001446340757882557,1
MIA,NAS,MIA_NAS,613.6264833333333,0.7166666666666667,0.0001446340757882557,7
MIA,OPF,MIA_OPF,256.8669,0.3,0.0001446340757882557,3
MIA,ORL,MIA_ORL,599.3561,0.7,0.0001446340757882557,1
LAS,VNY,LAS_VNY,742.0599333333333,0.8666666666666667,0.0001446340757882557,18
MIA,PDK,MIA_PDK,1198.7122,1.4,0.0001446340757882557,1
MIA,PHL,MIA_PHL,1869.4202166666664,2.183333333333333,0.0001446340757882557,3
MIA,PIE,MIA_PIE,613.6264833333333,0.7166666666666667,0.0001446340757882557,2
MIA,PLS,MIA_PLS,1241.52335,1.45,0.0001446340757882557,5
MIA,PUJ,MIA_PUJ,1541.2014,1.8,0.0001446340757882557,1
MIA,PWK,MIA_PWK,2254.7205666666664,2.6333333333333333,0.0001446340757882557,1
MIA,QTK,MIA_QTK,2283.261333333333,2.6666666666666665,0.0001446340757882557,1
MIA,SJC,MIA_SJC,5094.52685,5.95,0.0001446340757882557,1
MIA,SJO,MIA_SJO,2112.0167333333334,2.466666666666667,0.0001446340757882557,1
MIA,SLC,MIA_SLC,3696.029283333333,4.316666666666666,0.0001446340757882557,1
MIA,STT,MIA_STT,1840.87945,2.15,0.0001446340757882557,3
MIA,SXM,MIA_SXM,1855.1498333333332,2.1666666666666665,0.0001446340757882557,1
SJC,VNY,SJC_VNY,770.6007,0.9,0.0001446340757882557,13
MIA,TLC,MIA_TLC,2582.9393833333334,3.0166666666666666,0.0001446340757882557,2
MIA,TMB,MIA_TMB,299.67805,0.35,0.0001446340757882557,3
MIA,TPA,MIA_TPA,627.8968666666666,0.7333333333333333,0.0001446340757882557,1
MIA,TYS,MIA_TYS,1441.3087166666667,1.6833333333333333,0.0001446340757882557,2
MIA,UIO,MIA_UIO,3025.3212666666664,3.533333333333333,0.0001446340757882557,1
MIA,VNY,MIA_VNY,4495.170749999999,5.25,0.0001446340757882557,1
MIA,YYZ,MIA_YYZ,2326.0724833333334,2.716666666666667,0.0001446340757882557,1
MIA,ZLO,MIA_ZLO,3110.9435666666664,3.6333333333333333,0.0001446340757882557,1
MIA,ZRH,MIA_ZRH,7178.002816666666,8.383333333333333,0.0001446340757882557,1
MJX,PWM,MJX_PWM,784.8710833333332,0.9166666666666666,0.0001446340757882557,1
MKC,CMH,MKC_CMH,1056.0083666666667,1.2333333333333334,0.0001446340757882557,1
MKC,DTW,MKC_DTW,1155.90105,1.35,0.0001446340757882557,1
MKC,ICT,MKC_ICT,542.2745666666666,0.6333333333333333,0.0001446340757882557,1
MKC,NUQ,MKC_NUQ,2568.669,3.0,0.0001446340757882557,1
MKE,SCF,MKE_SCF,2654.2913,3.1,0.0001446340757882557,1
MKE,TEB,MKE_TEB,1298.6048833333332,1.5166666666666666,0.0001446340757882557,3
MKG,PWK,MKG_PWK,342.4892,0.4,0.0001446340757882557,2
MKG,VNY,MKG_VNY,3267.917783333333,3.8166666666666664,0.0001446340757882557,1
MLA,FEZ,MLA_FEZ,2440.23555,2.85,0.0001446340757882557,1
MLA,SNN,MLA_SNN,2968.2397333333333,3.466666666666667,0.0001446340757882557,1
MLB,SMF,MLB_SMF,4566.522666666666,5.333333333333333,0.0001446340757882557,1
MMH,JAC,MMH_JAC,1740.9867666666664,2.033333333333333,0.0001446340757882557,1
MMH,LAS,MMH_LAS,670.7080166666666,0.7833333333333333,0.0001446340757882557,1
MMH,SLC,MMH_SLC,984.6564499999998,1.15,0.0001446340757882557,1
MMH,VNY,MMH_VNY,742.0599333333333,0.8666666666666667,0.0001446340757882557,1
MMU,AXA,MMU_AXA,2754.1839833333333,3.216666666666667,0.0001446340757882557,1
MMU,BCT,MMU_BCT,1997.8536666666666,2.3333333333333335,0.0001446340757882557,2
MMU,BOS,MMU_BOS,699.2487833333333,0.8166666666666667,0.0001446340757882557,1
MMU,BWI,MMU_BWI,513.7338,0.6,0.0001446340757882557,1
MMU,CLT,MMU_CLT,1155.90105,1.35,0.0001446340757882557,1
MMU,HDN,MMU_HDN,2982.5101166666664,3.4833333333333334,0.0001446340757882557,2
MMU,HPN,MMU_HPN,299.67805,0.35,0.0001446340757882557,1
MMU,IAD,MMU_IAD,627.8968666666666,0.7333333333333333,0.0001446340757882557,1
MMU,IAH,MMU_IAH,2640.020916666667,3.0833333333333335,0.0001446340757882557,1
MMU,MIA,MMU_MIA,1983.583283333333,2.3166666666666664,0.0001446340757882557,1
MMU,OPF,MMU_OPF,2040.6648166666666,2.3833333333333333,0.0001446340757882557,1
MMU,PVR,MMU_PVR,4866.200716666666,5.683333333333334,0.0001446340757882557,1
MMU,ROC,MMU_ROC,570.8153333333332,0.6666666666666666,0.0001446340757882557,1
MMU,SDX,MMU_SDX,3653.2181333333333,4.266666666666667,0.0001446340757882557,1
MMU,SSI,MMU_SSI,1526.9310166666664,1.7833333333333332,0.0001446340757882557,2
MMU,STS,MMU_STS,4495.170749999999,5.25,0.0001446340757882557,4
MMU,SUA,MMU_SUA,1812.3386833333332,2.1166666666666667,0.0001446340757882557,1
MMU,SXM,MMU_SXM,3353.540083333333,3.9166666666666665,0.0001446340757882557,1
MMU,TEB,MMU_TEB,242.59651666666664,0.2833333333333333,0.0001446340757882557,6
MMU,USA,MMU_USA,1041.7379833333334,1.2166666666666668,0.0001446340757882557,1
MMU,YUL,MMU_YUL,841.9526166666666,0.9833333333333333,0.0001446340757882557,1
MMV,BFI,MMV_BFI,499.46341666666666,0.5833333333333334,0.0001446340757882557,1
MMV,LAS,MMV_LAS,1469.8494833333334,1.7166666666666668,0.0001446340757882557,2
MOT,LAS,MOT_LAS,2183.36865,2.55,0.0001446340757882557,1
MOT,LGB,MOT_LGB,2483.0467,2.9,0.0001446340757882557,1
MOT,MDW,MOT_MDW,1512.6606333333332,1.7666666666666666,0.0001446340757882557,1
MOT,NCE,MOT_NCE,7334.977033333333,8.566666666666666,0.0001446340757882557,1
MOT,ONT,MOT_ONT,2311.8021,2.7,0.0001446340757882557,1
MOT,SLC,MOT_SLC,1441.3087166666667,1.6833333333333333,0.0001446340757882557,1
MQT,FLL,MQT_FLL,2397.4244,2.8,0.0001446340757882557,1
MQY,PBI,MQY_PBI,1398.4975666666667,1.6333333333333333,0.0001446340757882557,1
MRK,HPN,MRK_HPN,1997.8536666666666,2.3333333333333335,0.0001446340757882557,1
MRK,SVD,MRK_SVD,2839.806283333333,3.3166666666666664,0.0001446340757882557,1
MRS,AMS,MRS_AMS,1312.8752666666664,1.5333333333333332,0.0001446340757882557,1
MRS,IBZ,MRS_IBZ,884.7637666666667,1.0333333333333334,0.0001446340757882557,1
MRS,TLN,MRS_TLN,285.4076666666666,0.3333333333333333,0.0001446340757882557,1
MRY,AUS,MRY_AUS,2383.1540166666664,2.783333333333333,0.0001446340757882557,1
MRY,BED,MRY_BED,3824.4627333333333,4.466666666666667,0.0001446340757882557,1
MRY,BFI,MRY_BFI,1427.0383333333332,1.6666666666666665,0.0001446340757882557,1
MRY,DAL,MRY_DAL,2454.5059333333334,2.8666666666666667,0.0001446340757882557,1
MRY,EGE,MRY_EGE,1398.4975666666667,1.6333333333333333,0.0001446340757882557,1
MRY,FOK,MRY_FOK,4195.4927,4.9,0.0001446340757882557,1
MRY,HPN,MRY_HPN,4423.818833333334,5.166666666666667,0.0001446340757882557,4
MRY,LAS,MRY_LAS,841.9526166666666,0.9833333333333333,0.0001446340757882557,2
MRY,OAK,MRY_OAK,371.02996666666667,0.43333333333333335,0.0001446340757882557,1
MRY,PRC,MRY_PRC,1113.0899,1.3,0.0001446340757882557,1
MRY,RST,MRY_RST,2440.23555,2.85,0.0001446340757882557,2
MRY,SAN,MRY_SAN,856.223,1.0,0.0001446340757882557,1
MRY,SCF,MRY_SCF,1241.52335,1.45,0.0001446340757882557,1
MRY,SFO,MRY_SFO,256.8669,0.3,0.0001446340757882557,1
MRY,SJC,MRY_SJC,299.67805,0.35,0.0001446340757882557,2
MRY,SJD,MRY_SJD,2054.9352,2.4,0.0001446340757882557,1
MRY,SNA,MRY_SNA,799.1414666666666,0.9333333333333333,0.0001446340757882557,1
MRY,TEB,MRY_TEB,3938.6257999999993,4.6,0.0001446340757882557,2
MRY,TRM,MRY_TRM,756.3303166666666,0.8833333333333333,0.0001446340757882557,1
MRY,UGN,MRY_UGN,2868.34705,3.35,0.0001446340757882557,1
MRY,VNY,MRY_VNY,627.8968666666666,0.7333333333333333,0.0001446340757882557,1
MSC,LAS,MSC_LAS,699.2487833333333,0.8166666666666667,0.0001446340757882557,1
MSN,BNA,MSN_BNA,1013.1972166666666,1.1833333333333333,0.0001446340757882557,1
MSN,SAN,MSN_SAN,3139.484333333333,3.6666666666666665,0.0001446340757882557,1
MSN,SLC,MSN_SLC,2183.36865,2.55,0.0001446340757882557,1
MSP,ATW,MSP_ATW,613.6264833333333,0.7166666666666667,0.0001446340757882557,1
MSP,CLD,MSP_CLD,2911.1582,3.4,0.0001446340757882557,1
MSP,ICT,MSP_ICT,1127.3602833333332,1.3166666666666667,0.0001446340757882557,1
MSP,INV,MSP_INV,5508.367966666667,6.433333333333334,0.0001446340757882557,1
MSP,LNK,MSP_LNK,670.7080166666666,0.7833333333333333,0.0001446340757882557,1
MSP,MLA,MSP_MLA,7691.736616666665,8.983333333333333,0.0001446340757882557,1
MSP,OMA,MSP_OMA,627.8968666666666,0.7333333333333333,0.0001446340757882557,1
MSP,ORD,MSP_ORD,784.8710833333332,0.9166666666666666,0.0001446340757882557,1
MSP,PWM,MSP_PWM,1798.0683,2.1,0.0001446340757882557,1
MSP,SSI,MSP_SSI,1855.1498333333332,2.1666666666666665,0.0001446340757882557,1
MSP,STS,MSP_STS,2739.9136,3.2,0.0001446340757882557,1
MSP,TEB,MSP_TEB,1569.7421666666667,1.8333333333333335,0.0001446340757882557,1
MSY,AMS,MSY_AMS,7021.028599999999,8.2,0.0001446340757882557,1
MSY,BCT,MSY_BCT,1155.90105,1.35,0.0001446340757882557,1
MSY,BHM,MSY_BHM,670.7080166666666,0.7833333333333333,0.0001446340757882557,1
MSY,DAL,MSY_DAL,941.8453000000001,1.1,0.0001446340757882557,1
MSY,GRU,MSY_GRU,7306.436266666667,8.533333333333333,0.0001446340757882557,1
MSY,IAD,MSY_IAD,1512.6606333333332,1.7666666666666666,0.0001446340757882557,2
MSY,JAN,MSY_JAN,528.0041833333333,0.6166666666666667,0.0001446340757882557,1
MSY,LIT,MSY_LIT,756.3303166666666,0.8833333333333333,0.0001446340757882557,1
MSY,MIA,MSY_MIA,1198.7122,1.4,0.0001446340757882557,1
MSY,PBI,MSY_PBI,1155.90105,1.35,0.0001446340757882557,2
MSY,PIR,MSY_PIR,2197.639033333333,2.5666666666666664,0.0001446340757882557,1
MSY,PWK,MSY_PWK,1598.2829333333332,1.8666666666666667,0.0001446340757882557,1
MSY,QTK,MSY_QTK,1013.1972166666666,1.1833333333333333,0.0001446340757882557,1
MSY,TEX,MSY_TEX,2197.639033333333,2.5666666666666664,0.0001446340757882557,2
MTJ,LAL,MTJ_LAL,2540.1282333333334,2.966666666666667,0.0001446340757882557,1
MTJ,TEB,MTJ_TEB,2896.8878166666664,3.3833333333333333,0.0001446340757882557,1
MTJ,VNY,MTJ_VNY,1441.3087166666667,1.6833333333333333,0.0001446340757882557,1
MTN,PMO,MTN_PMO,6906.865533333333,8.066666666666666,0.0001446340757882557,1
MTY,NHT,MTY_NHT,7734.547766666667,9.033333333333333,0.0001446340757882557,1
MUB,CPT,MUB_CPT,1897.9609833333334,2.216666666666667,0.0001446340757882557,1
MUC,BGR,MUC_BGR,6493.024416666666,7.583333333333333,0.0001446340757882557,1
MUC,DEL,MUC_DEL,6236.157516666666,7.283333333333333,0.0001446340757882557,1
MUC,HPN,MUC_HPN,6806.97285,7.95,0.0001446340757882557,1
MUC,IAD,MUC_IAD,7434.869716666666,8.683333333333334,0.0001446340757882557,1
MVD,GRU,MVD_GRU,1641.0940833333332,1.9166666666666665,0.0001446340757882557,1
MVW,CLD,MVW_CLD,2069.205583333333,2.4166666666666665,0.0001446340757882557,1
MVY,APA,MVY_APA,3282.188166666667,3.8333333333333335,0.0001446340757882557,1
MVY,GRS,MVY_GRS,5936.479466666667,6.933333333333334,0.0001446340757882557,1
MVY,HPN,MVY_HPN,585.0857166666666,0.6833333333333333,0.0001446340757882557,4
MVY,IAD,MVY_IAD,1127.3602833333332,1.3166666666666667,0.0001446340757882557,1
MVY,MDW,MVY_MDW,1912.2313666666666,2.2333333333333334,0.0001446340757882557,1
MVY,MMU,MVY_MMU,784.8710833333332,0.9166666666666666,0.0001446340757882557,1
MVY,PHL,MVY_PHL,742.0599333333333,0.8666666666666667,0.0001446340757882557,1
MVY,SFO,MVY_SFO,4894.741483333333,5.716666666666667,0.0001446340757882557,1
MVY,TEB,MVY_TEB,899.03415,1.05,0.0001446340757882557,6
MVY,VNY,MVY_VNY,4694.956116666666,5.483333333333333,0.0001446340757882557,1
MVY,YYZ,MVY_YYZ,1170.1714333333332,1.3666666666666667,0.0001446340757882557,1
MXP,BCN,MXP_BCN,884.7637666666667,1.0333333333333334,0.0001446340757882557,1
MXP,BRU,MXP_BRU,913.3045333333333,1.0666666666666667,0.0001446340757882557,1
MXP,CIA,MXP_CIA,713.5191666666667,0.8333333333333334,0.0001446340757882557,1
MXP,CMF,MXP_CMF,456.65226666666666,0.5333333333333333,0.0001446340757882557,1
MXP,CTA,MXP_CTA,1155.90105,1.35,0.0001446340757882557,1
MXP,HAM,MXP_HAM,1084.5491333333332,1.2666666666666666,0.0001446340757882557,1
MXP,HOU,MXP_HOU,9917.916416666667,11.583333333333334,0.0001446340757882557,1
MXP,LIN,MXP_LIN,299.67805,0.35,0.0001446340757882557,2
MXP,MIA,MXP_MIA,9018.882266666666,10.533333333333333,0.0001446340757882557,1
MXP,MOT,MXP_MOT,7891.521983333333,9.216666666666667,0.0001446340757882557,1
MXP,SNN,MXP_SNN,1769.5275333333334,2.066666666666667,0.0001446340757882557,1
MYR,CLT,MYR_CLT,470.92265000000003,0.55,0.0001446340757882557,1
MYR,IAD,MYR_IAD,799.1414666666666,0.9333333333333333,0.0001446340757882557,2
MYR,ISM,MYR_ISM,941.8453000000001,1.1,0.0001446340757882557,1
MYR,QTF,MYR_QTF,927.5749166666666,1.0833333333333333,0.0001446340757882557,1
NAP,HPN,NAP_HPN,7206.543583333332,8.416666666666666,0.0001446340757882557,1
NAP,PMO,NAP_PMO,499.46341666666666,0.5833333333333334,0.0001446340757882557,1
NAP,TEB,NAP_TEB,7292.165883333334,8.516666666666667,0.0001446340757882557,1
NAS,ANU,NAS_ANU,2069.205583333333,2.4166666666666665,0.0001446340757882557,2
NAS,ATL,NAS_ATL,1598.2829333333332,1.8666666666666667,0.0001446340757882557,1
NAS,BCT,NAS_BCT,570.8153333333332,0.6666666666666666,0.0001446340757882557,3
NAS,BDA,NAS_BDA,1712.446,2.0,0.0001446340757882557,1
NAS,BNA,NAS_BNA,1869.4202166666664,2.183333333333333,0.0001446340757882557,1
NAS,BWI,NAS_BWI,2112.0167333333334,2.466666666666667,0.0001446340757882557,2
NAS,ELH,NAS_ELH,299.67805,0.35,0.0001446340757882557,1
NAS,FLL,NAS_FLL,642.16725,0.75,0.0001446340757882557,6
NAS,GIG,NAS_GIG,6493.024416666666,7.583333333333333,0.0001446340757882557,1
NAS,GVA,NAS_GVA,6906.865533333333,8.066666666666666,0.0001446340757882557,1
NAS,HPN,NAS_HPN,2468.7763166666664,2.8833333333333333,0.0001446340757882557,2
NAS,IAH,NAS_IAH,1926.50175,2.25,0.0001446340757882557,1
NAS,ISP,NAS_ISP,2026.3944333333332,2.3666666666666667,0.0001446340757882557,1
NAS,LAS,NAS_LAS,4124.140783333333,4.816666666666666,0.0001446340757882557,1
NAS,LAX,NAS_LAX,4637.874583333333,5.416666666666667,0.0001446340757882557,2
NAS,LIR,NAS_LIR,2211.909416666667,2.5833333333333335,0.0001446340757882557,1
NAS,LTN,NAS_LTN,6393.131733333333,7.466666666666667,0.0001446340757882557,1
NAS,MIA,NAS_MIA,684.9784,0.8,0.0001446340757882557,6
NAS,OPF,NAS_OPF,542.2745666666666,0.6333333333333333,0.0001446340757882557,1
VNY,LAS,VNY_LAS,856.223,1.0,0.0001446340757882557,19
NAS,PDK,NAS_PDK,1584.01255,1.85,0.0001446340757882557,1
NAS,PIE,NAS_PIE,913.3045333333333,1.0666666666666667,0.0001446340757882557,1
NAS,PLS,NAS_PLS,813.41185,0.95,0.0001446340757882557,5
NAS,STL,NAS_STL,2311.8021,2.7,0.0001446340757882557,1
NAS,TEB,NAS_TEB,2311.8021,2.7,0.0001446340757882557,4
NAS,TTN,NAS_TTN,2226.1798,2.6,0.0001446340757882557,4
NCE,BCN,NCE_BCN,684.9784,0.8,0.0001446340757882557,1
NCE,BFI,NCE_BFI,8476.6077,9.9,0.0001446340757882557,1
NCE,BIQ,NCE_BIQ,984.6564499999998,1.15,0.0001446340757882557,1
NCE,BOS,NCE_BOS,6792.702466666667,7.933333333333334,0.0001446340757882557,1
NCE,BQH,NCE_BQH,1427.0383333333332,1.6666666666666665,0.0001446340757882557,1
NCE,BRS,NCE_BRS,1441.3087166666667,1.6833333333333333,0.0001446340757882557,1
NCE,CFU,NCE_CFU,1255.7937333333334,1.4666666666666668,0.0001446340757882557,1
